ord_id,ord_date,ord_tax_loc,order_tot,ord_ship_add,ord_ship_date,ord_track_num,prod_id,warehouse_id,cus_id
4242714,2010-05-03,17,5343.75,true,2010-05-03,PAC3334511-3    ,42,1,314
1219885,2007-10-15,15,5908.12,true,2007-10-19,PAC3406402-0    ,54,1,315
6995480,2015-10-04,23,2823.73,true,2015-10-08,PAC8621269-0    ,52,3,316
4995431,2019-01-30,15,5615.22,true,2019-02-09,PAC4671212-0    ,46,2,317
1792270,2000-03-17,6 ,4274.2,true,2000-03-18,PAC7007021-1    ,47,2,318
7116337,2000-03-26,22,5199,false,2000-03-26,PAC1887982-0    ,39,2,319
4782718,2007-02-22,2 ,5720,false,2007-03-01,PAC8870828-0    ,12,1,320
5622284,2018-09-22,9 ,4576,true,2018-09-25,PAC2967442-2    ,65,2,321
5403544,2011-10-08,20,7824.44,false,2011-10-12,PAC2179318-2    ,24,2,322
3807617,2011-12-13,28,4258.94,false,2011-12-14,PAC6857391-3    ,69,1,323
7357453,2001-06-05,6 ,5163.28,false,2001-06-11,PAC3626768-3    ,33,1,324
1137418,2000-07-09,19,8123.49,true,2000-07-13,PAC6337064-3    ,15,3,325
4688382,2019-11-08,28,3589.05,false,2019-11-11,PAC8451464-1    ,36,3,326
2627387,2003-07-25,20,4471.1,false,2003-08-01,PAC2395616-2    ,27,3,327
3085105,2017-01-23,13,6901.19,false,2017-02-01,PAC7556092-1    ,8,2,328
2110096,2006-03-08,29,5613.65,false,2006-03-11,PAC4752373-3    ,17,2,329
6720608,2015-06-23,17,4273.93,false,2015-06-24,PAC2438963-3    ,68,3,330
3699593,2003-04-29,30,4366.96,true,2003-04-30,PAC7229254-1    ,61,1,331
1999344,2008-03-13,5 ,4085.14,false,2008-03-16,PAC1873848-0    ,4,1,332
4488444,2000-07-16,26,7932.59,false,2000-07-26,PAC1380115-0    ,53,1,333
4877732,2017-10-09,5 ,5018.23,true,2017-10-10,PAC7499398-1    ,49,3,334
3534753,2019-02-03,1 ,5000,false,2019-02-05,PAC6074905-1    ,42,2,335
2167687,2005-11-16,11,1961,false,2005-11-17,PAC8851298-0    ,63,1,336
7181850,2016-01-30,16,5484.95,false,2016-02-05,PAC3435524-2    ,39,3,337
1447470,2015-09-20,23,3931.17,true,2015-09-26,PAC5714025-2    ,51,3,338
7194135,2006-08-13,19,3692.5,false,2006-08-16,PAC7123801-1    ,2,3,339
5467093,2009-02-01,30,4627.9,false,2009-02-08,PAC8141450-2    ,31,1,340
3607532,2008-02-26,21,6395,true,2008-03-04,PAC2532393-0    ,44,1,341
1208823,2015-12-12,3 ,4540.79,true,2015-12-14,PAC8713504-1    ,7,3,342
6984363,2015-05-30,22,1949.99,false,2015-06-08,PAC617774-1     ,6,1,343
2974760,2018-04-24,16,5379.45,true,2018-04-26,PAC6141978-3    ,10,2,344
1378848,2011-01-30,13,4983.14,false,2011-02-09,PAC495926-0     ,49,3,345
2900365,2015-08-24,22,7565.66,true,2015-08-26,PAC4992690-0    ,53,1,346
1527511,2018-03-05,21,4250,false,2018-03-07,PAC5324525-3    ,19,1,347
1515362,2006-12-22,22,4200,true,2007-01-01,PAC5368344-1    ,18,1,348
7047531,2013-06-11,4 ,1984.13,true,2013-06-11,PAC3703256-2    ,63,2,349
6275886,2017-10-11,26,5451.15,false,2017-10-15,PAC1329184-3    ,39,2,350
7322972,2011-05-05,6 ,3976.43,true,2011-05-10,PAC1942414-2    ,58,1,351
3670757,2009-04-06,7 ,4449.9,false,2009-04-15,PAC6824591-0    ,31,3,352
5777065,2016-03-01,26,5882.07,true,2016-03-04,PAC8581061-1    ,50,1,353
5286397,2012-01-28,22,7399,true,2012-02-06,PAC2391146-3    ,24,2,354
3717120,2013-12-12,23,5455.93,true,2013-12-12,PAC2639854-2    ,10,3,355
2614702,2002-08-21,2 ,5200,false,2002-08-25,PAC7774446-3    ,42,3,356
3114937,2014-01-07,16,4007.95,true,2014-01-07,PAC7843808-1    ,67,1,357
5444450,2008-04-05,6 ,2976.74,true,2008-04-09,PAC1880597-0    ,9,2,358
5249948,2018-04-12,23,5455.93,true,2018-04-17,PAC7946881-0    ,10,3,359
3374321,2016-06-07,1 ,3999,true,2016-06-14,PAC2201527-2    ,60,2,360
3143426,2008-09-26,30,6032,false,2008-10-06,PAC1562240-3    ,13,2,361
2201303,2005-06-26,14,4260.13,false,2005-07-04,PAC5618038-2    ,47,3,362
2501172,2007-10-12,23,6842.65,false,2007-10-22,PAC2981121-1    ,44,1,363
1951944,2016-01-05,6 ,5317.5,true,2016-01-08,PAC8169442-0    ,42,3,364
3087147,2012-06-20,16,4694.64,false,2012-06-25,PAC4740205-1    ,31,1,365
2560752,2019-11-22,18,6179.2,true,2019-11-25,PAC4573789-1    ,34,3,366
2867041,2015-09-01,30,3888.56,false,2015-09-07,PAC6614276-0    ,58,1,367
7138865,2002-11-16,7 ,4399,true,2002-11-23,PAC4838122-1    ,23,3,368
2419990,2004-08-19,21,3064,false,2004-08-21,PAC9463059-1    ,26,3,369
2160272,2018-05-02,5 ,4504.5,false,2018-05-02,PAC9236271-1    ,18,1,370
7366371,2009-03-28,4 ,7935.43,true,2009-04-05,PAC4894224-1    ,24,2,371
3942790,2002-02-28,5 ,4288.93,true,2002-03-10,PAC1852028-3    ,68,1,372
5669236,2006-10-26,3 ,8131.19,true,2006-10-31,PAC9100893-2    ,15,1,373
3400275,2011-04-14,11,4982,false,2011-04-23,PAC23222-1      ,11,2,374
4908463,2013-04-28,29,4716.89,true,2013-05-05,PAC4185556-0    ,31,3,375
6405254,2013-09-14,23,3852,true,2013-09-15,PAC6837251-2    ,64,3,376
5067394,2012-10-21,7 ,4449.9,true,2012-10-24,PAC3444104-0    ,31,3,377
4646893,2014-03-18,13,4578.44,false,2014-03-24,PAC9421101-0    ,41,2,378
2527834,2006-07-26,20,5024.17,true,2006-08-01,PAC1442444-0    ,25,1,379
4514309,2006-06-05,6 ,4784.69,true,2006-06-05,PAC2495976-3    ,32,3,380
1600017,2003-06-13,12,4971.21,true,2003-06-13,PAC526005-2     ,59,1,381
2760984,2019-10-10,17,4594.56,true,2019-10-16,PAC3701544-3    ,41,2,382
4273498,2017-11-05,12,2352.93,true,2017-11-12,PAC2728666-2    ,57,1,383
6535212,2009-11-18,19,5671.67,true,2009-11-23,PAC9653657-0    ,46,1,384
5642393,2019-10-22,13,3707.25,false,2019-10-23,PAC6876192-3    ,5,2,385
1170910,2006-02-21,17,4518.66,true,2006-03-01,PAC4340600-1    ,27,2,386
1908873,2012-02-17,13,6901.19,false,2012-02-22,PAC3406138-3    ,8,1,387
2019488,2009-08-30,7 ,5899,true,2009-08-30,PAC3936301-0    ,34,3,388
5164194,2003-12-12,12,3433.72,false,2003-12-14,PAC8882346-3    ,55,3,389
6439301,2010-09-25,29,4662.94,false,2010-10-05,PAC7114545-1    ,23,1,390
5684377,2014-11-27,20,4228.94,true,2014-12-04,PAC4884632-2    ,68,1,391
6612087,2011-09-10,20,6599.85,true,2011-09-16,PAC7738504-1    ,62,1,392
1127847,2010-02-24,4 ,3753.75,false,2010-02-25,PAC635570-3     ,2,2,393
6254064,2013-07-23,24,4238.94,true,2013-07-26,PAC6310754-0    ,20,1,394
3524099,2016-07-27,15,1932.33,true,2016-07-29,PAC6450250-1    ,63,1,395
3671625,2019-06-08,7 ,4700,true,2019-06-15,PAC6618382-3    ,11,3,396
2587112,2011-04-27,7 ,3739,false,2011-05-04,PAC9790610-0    ,58,2,397
2195257,2005-09-20,26,3774.6,true,2005-09-29,PAC9573441-1    ,64,2,398
5083172,2007-10-22,21,3799,false,2007-10-23,PAC884758-0     ,29,3,399
2443041,2010-11-04,26,6185.1,false,2010-11-08,PAC6910353-0    ,34,3,400
2379845,2000-07-26,29,4238.94,false,2000-07-27,PAC4787553-3    ,35,2,401
1355067,2014-02-14,25,2066.99,false,2014-02-24,PAC8491047-1    ,6,1,402
3111726,2019-12-03,3 ,7813.34,true,2019-12-08,PAC2803285-3    ,24,2,403
3850921,2001-03-01,27,5422.56,true,2001-03-09,PAC5453523-1    ,39,1,404
4854266,2006-06-04,14,4238.94,false,2006-06-13,PAC3243425-3    ,69,3,405
1287086,2010-12-29,25,8019.6,false,2011-01-04,PAC9351810-0    ,53,2,406
1317030,2006-10-28,13,6901.19,true,2006-11-02,PAC5800635-3    ,8,3,407
2791283,2000-03-25,11,4557.99,false,2000-04-03,PAC4371417-1    ,7,1,408
5802219,2004-04-12,26,6185.1,false,2004-04-18,PAC131768-2     ,1,1,409
6142787,2008-06-16,1 ,4199,true,2008-06-26,PAC1419257-0    ,40,3,410
5160458,2016-07-23,21,4250,true,2016-07-29,PAC4443888-0    ,19,3,411
3891025,2006-02-17,29,4662.94,false,2006-02-17,PAC1171583-0    ,38,2,412
6101377,2003-01-06,17,5023.13,false,2003-01-12,PAC4288520-0    ,11,2,413
4003357,2005-03-27,7 ,8000,false,2005-04-01,PAC3196067-2    ,14,3,414
5541384,2007-11-25,12,4654.5,false,2007-11-26,PAC6505614-3    ,30,3,415
4683433,2016-11-17,16,2319.95,true,2016-11-25,PAC2414826-3    ,57,3,416
1306701,2008-08-08,1 ,7399,false,2008-08-12,PAC7987203-2    ,24,2,417
4921354,2002-11-03,14,3689.85,false,2002-11-11,PAC5497750-3    ,5,1,418
1418249,2003-02-16,13,3727.5,true,2003-02-18,PAC96367-1      ,2,3,419
4138369,2000-12-14,15,4385.86,true,2000-12-17,PAC1681358-1    ,61,3,420
2666783,2007-07-20,30,5406.96,true,2007-07-28,PAC1499724-2    ,39,3,421
3877491,2008-11-05,17,4060.18,false,2008-11-11,PAC8385872-1    ,29,3,422
6529601,2006-07-05,23,4064.93,false,2006-07-08,PAC2121289-3    ,29,2,423
1391031,2002-03-09,5 ,4611.74,false,2002-03-19,PAC6520668-3    ,7,2,424
6298171,2010-06-29,22,6395,true,2010-07-04,PAC5358961-2    ,44,2,1728
6777923,2008-05-01,26,7932.59,true,2008-05-09,PAC2102383-3    ,53,2,426
3525004,2001-04-01,20,5497.94,false,2001-04-09,PAC6411061-2    ,39,2,427
7227128,2019-11-04,20,4017.44,false,2019-11-09,PAC6797041-3    ,29,2,428
4751917,2008-04-09,26,5242.5,false,2008-04-12,PAC5438763-2    ,42,1,429
5284478,2017-08-02,23,6311.93,true,2017-08-02,PAC2568451-1    ,34,3,430
4077683,2011-12-19,8 ,4505,true,2011-12-26,PAC7167205-1    ,19,3,431
1517524,2013-06-27,14,3189.54,false,2013-06-30,PAC7729534-3    ,37,3,1276
5036956,2005-04-16,29,4662.94,false,2005-04-17,PAC7093245-3    ,38,1,432
6127946,2010-08-28,17,3601.69,true,2010-09-01,PAC9202040-1    ,36,2,433
4398774,2015-08-27,17,4595.61,true,2015-08-30,PAC4228414-2    ,7,1,434
6411985,2002-10-13,19,4218.95,false,2002-10-19,PAC893511-3     ,69,3,435
4905979,2007-02-19,3 ,3378.14,false,2007-02-27,PAC242427-2     ,43,1,436
1932274,2011-11-21,7 ,3999,false,2011-11-30,PAC5601713-0    ,35,3,437
3896243,2003-10-15,15,4386.9,false,2003-10-22,PAC4776572-1    ,18,1,438
2612228,2018-04-12,8 ,6146.94,true,2018-04-22,PAC4452146-2    ,21,3,439
4650540,2006-09-08,24,8480,false,2006-09-16,PAC7434019-2    ,14,1,440
1430404,2009-12-21,16,4640.95,false,2009-12-30,PAC9419560-2    ,23,2,441
7180420,2007-12-20,14,5588.31,true,2007-12-25,PAC2426259-2    ,16,2,442
5994372,2002-11-28,16,4018.48,true,2002-12-05,PAC4668121-0    ,4,3,443
4332918,2008-08-12,27,3545.16,false,2008-08-14,PAC6465803-0    ,66,1,444
7107645,2013-08-04,3 ,3378.14,true,2013-08-14,PAC1453207-2    ,43,2,445
1895438,2010-08-07,30,4574.96,false,2010-08-09,PAC7247567-3    ,38,3,446
1977607,2007-08-21,19,8123.49,false,2007-08-26,PAC6473246-3    ,15,3,447
3956821,2016-12-15,16,3232.52,false,2016-12-22,PAC606255-3     ,26,3,448
5807130,2006-09-06,12,5029,true,2006-09-07,PAC7573402-0    ,11,2,449
2764320,2019-05-07,30,2286.96,false,2019-05-12,PAC826586-1     ,57,3,450
1719757,2004-11-05,23,2823.73,true,2004-11-08,PAC5848002-2    ,52,1,451
5075879,2001-05-05,12,4494,true,2001-05-14,PAC3301484-3    ,18,2,452
6965544,2015-04-01,4 ,3645.43,false,2015-04-02,PAC9467255-1    ,66,1,453
5909252,2001-09-06,11,3390.94,true,2001-09-11,PAC7445925-2    ,43,3,454
5823800,2017-12-07,29,4238.94,true,2017-12-12,PAC4069640-3    ,69,1,455
2717370,2010-10-07,30,5834.39,true,2010-10-10,PAC6221884-3    ,50,1,456
6923896,2000-10-11,17,4808.31,false,2000-10-19,PAC9066395-3    ,32,2,457
3263076,2013-05-10,29,1961,false,2013-05-11,PAC5032446-0    ,63,2,458
5047031,2012-11-18,3 ,6229.34,true,2012-11-21,PAC1696989-1    ,34,1,459
6651903,2011-10-01,2 ,4159.99,false,2011-10-07,PAC2274848-1    ,28,1,460
7285715,2008-03-09,5 ,3861,false,2008-03-19,PAC7150628-0    ,64,2,461
2615397,2018-02-08,1 ,2639,true,2018-02-09,PAC5991355-1    ,52,3,462
3833965,2007-03-25,13,2980.94,false,2007-03-28,PAC5128857-1    ,9,1,463
5758532,2017-04-07,3 ,7813.34,true,2017-04-11,PAC8550416-0    ,24,2,464
5174013,2001-10-19,26,5930.75,true,2001-10-19,PAC3083648-0    ,54,3,465
3373348,2002-11-24,1 ,4679,false,2002-11-27,PAC314792-1     ,49,2,466
3303969,2011-02-15,30,4366.96,false,2011-02-18,PAC1305787-2    ,61,3,467
5838540,2002-09-26,10,3337.44,false,2002-10-05,PAC6116797-3    ,55,3,468
5001562,2006-07-03,5 ,5575.93,false,2006-07-13,PAC9493575-3    ,39,1,469
3860793,2010-04-15,1 ,4199,false,2010-04-20,PAC5618688-2    ,40,1,470
6462098,2006-08-13,20,6132.44,false,2006-08-18,PAC9903311-3    ,21,2,471
5054748,2015-10-04,17,3720.31,false,2015-10-06,PAC9172402-0    ,5,1,472
5301170,2001-10-05,16,6223.45,true,2001-10-07,PAC1855115-3    ,34,3,473
2685159,2019-04-03,14,4924.75,true,2019-04-06,PAC445119-1     ,59,2,474
4599427,2017-03-31,29,7842.94,true,2017-04-05,PAC6064780-3    ,22,1,475
3190336,2018-02-15,10,3337.44,false,2018-02-21,PAC5585036-1    ,55,1,476
7189300,2001-07-16,27,6048.36,true,2001-07-25,PAC2472847-3    ,21,1,477
1306218,2005-10-29,4 ,4982.82,false,2005-10-29,PAC614055-3     ,59,3,478
4874959,2007-02-18,13,3417.67,true,2007-02-23,PAC7813613-2    ,55,2,479
4772820,2013-07-25,20,4913.13,true,2013-07-30,PAC2608262-3    ,59,1,480
6181221,2001-06-13,8 ,4557.99,false,2001-06-16,PAC155694-1     ,7,3,481
1633362,2008-03-09,10,4470.96,false,2008-03-15,PAC3394016-3    ,41,1,482
3048140,2000-11-18,8 ,3189.54,false,2000-11-19,PAC772931-1     ,37,2,483
4560641,2009-02-06,20,8000.69,false,2009-02-09,PAC4447257-3    ,53,2,484
2171184,2011-04-30,3 ,5677.05,true,2011-05-06,PAC7331493-0    ,48,3,485
6948436,2015-06-03,1 ,5499,true,2015-06-08,PAC7627742-0    ,3,1,486
3827045,2017-07-17,26,4717.2,true,2017-07-18,PAC3834152-0    ,32,1,487
3852824,2014-07-25,18,6787.79,true,2014-07-31,PAC7887691-3    ,8,1,488
6305902,2007-12-20,7 ,5899,true,2007-12-20,PAC4276120-3    ,34,2,489
4783093,2007-10-08,7 ,4399,true,2007-10-09,PAC8626545-0    ,38,1,490
6595312,2008-09-10,2 ,4866.16,false,2008-09-20,PAC4743331-0    ,49,1,491
6998022,2015-01-04,7 ,4700,true,2015-01-09,PAC1537830-1    ,11,3,492
3783660,2002-05-03,11,4716.89,true,2002-05-07,PAC9630735-1    ,31,1,493
2230820,2012-03-18,5 ,4288.93,false,2012-03-26,PAC190663-3     ,69,1,494
2051970,2005-07-28,18,5631.35,false,2005-07-30,PAC2382180-2    ,48,1,495
3032913,2004-08-06,17,4060.18,false,2004-08-10,PAC1788340-0    ,29,2,496
2972077,2011-03-06,19,3876.06,false,2011-03-09,PAC883844-0     ,51,2,497
5418332,2012-10-30,3 ,2322.14,true,2012-11-05,PAC6837666-0    ,57,3,498
3501159,2004-07-28,10,5049.19,false,2004-08-02,PAC2255288-3    ,33,3,499
5993683,2013-03-17,22,2799,true,2013-03-20,PAC5598584-0    ,9,1,500
6502106,2008-11-03,25,4450.94,true,2008-11-12,PAC6397674-3    ,61,2,501
7149141,2011-11-18,9 ,3129.36,true,2011-11-20,PAC2453629-0    ,37,2,502
2965867,2005-07-15,9 ,4158.96,false,2005-07-15,PAC1823543-3    ,35,2,503
6944794,2000-08-26,20,5932.56,false,2000-08-27,PAC2091885-1    ,50,2,504
2360831,2011-06-23,18,4504.24,true,2011-06-26,PAC5249904-3    ,7,3,505
2483119,2004-09-20,13,4526.25,false,2004-09-21,PAC3121895-1    ,19,3,506
5019378,2013-12-17,19,2319.95,true,2013-12-22,PAC8052225-0    ,57,3,507
2547748,2009-08-07,27,4170.96,true,2009-08-11,PAC3282430-3    ,20,1,508
4139607,2008-03-02,9 ,4179.75,false,2008-03-10,PAC5255141-0    ,47,1,509
1502443,2001-05-20,18,4718.98,true,2001-05-28,PAC9049857-3    ,56,3,510
1794627,2008-12-29,10,4678.96,true,2009-01-06,PAC868124-3     ,32,3,511
4706870,2013-07-27,6 ,6167.24,true,2013-08-04,PAC6839381-2    ,21,1,512
4601068,2012-09-15,17,3429.7,false,2012-09-21,PAC7631113-3    ,55,1,513
1434425,2012-10-30,7 ,5656.41,false,2012-11-08,PAC5419447-2    ,54,2,514
2300238,2006-07-04,25,4982,false,2006-07-12,PAC1830366-1    ,11,2,515
6452776,2017-07-22,2 ,5406.96,true,2017-07-31,PAC7072070-2    ,39,1,516
2653183,2019-10-06,5 ,4665.38,false,2019-10-07,PAC7621983-3    ,30,3,517
4437977,2019-11-07,9 ,5834.39,false,2019-11-14,PAC478516-1     ,50,3,518
3948580,2005-11-28,19,4007.95,false,2005-11-30,PAC5199059-3    ,67,2,519
4804348,2003-04-16,9 ,3534.96,true,2003-04-23,PAC7241292-1    ,66,1,520
4733459,2019-03-21,29,3189.54,false,2019-03-29,PAC8887258-0    ,37,1,2140
2834231,2004-03-02,6 ,5717.37,false,2004-03-11,PAC2680474-1    ,48,2,521
3662470,2009-09-06,30,3129.36,true,2009-09-15,PAC7374101-2    ,37,3,522
3417805,2002-05-31,29,3401.62,false,2002-06-08,PAC6293783-1    ,55,1,523
7278491,2003-03-25,28,4947.98,false,2003-03-26,PAC1978925-0    ,59,1,524
2088606,2006-04-10,13,1970.25,true,2006-04-11,PAC4615132-2    ,63,1,525
7249938,2002-01-12,30,4574.96,true,2002-01-20,PAC2542055-2    ,23,2,526
2411963,2016-07-06,21,3064,true,2016-07-11,PAC2945276-0    ,26,2,527
3759584,2011-08-01,11,5510.94,false,2011-08-04,PAC4345178-0    ,39,2,528
2985847,2011-04-05,29,4452,true,2011-04-15,PAC2463715-3    ,18,3,529
6680852,2019-02-10,30,7694.96,false,2019-02-16,PAC2689304-0    ,22,2,530
7218998,2001-03-19,19,4535.45,true,2001-03-23,PAC7588359-1    ,41,1,1731
5067513,2005-12-02,8 ,6146.94,true,2005-12-11,PAC7382249-3    ,21,1,532
7046967,2009-01-01,26,8388,false,2009-01-02,PAC3177720-3    ,14,2,533
6107890,2011-01-07,13,5614.67,false,2011-01-17,PAC4847175-1    ,16,1,534
4536285,2003-04-08,23,4300.32,true,2003-04-17,PAC9109370-0    ,47,2,535
4461691,2007-09-08,27,2293.56,false,2007-09-18,PAC6085418-2    ,57,1,536
3786709,2014-09-17,23,3852,true,2014-09-22,PAC9684318-1    ,64,1,537
5803492,2010-04-26,6 ,6167.24,false,2010-04-30,PAC9019572-2    ,21,2,538
5279007,2004-06-04,13,6282.44,true,2004-06-11,PAC3422634-3    ,1,2,539
4352288,2018-04-06,17,2084.05,false,2018-04-15,PAC1016956-2    ,6,2,540
3485404,2010-12-10,1 ,4854.99,false,2010-12-14,PAC1502145-3    ,33,3,541
4862907,2016-06-30,18,3666.25,false,2016-07-03,PAC7397638-1    ,2,2,542
2657733,2013-04-20,28,6282.44,false,2013-04-24,PAC336041-1     ,34,3,543
6261926,2011-01-14,27,2293.56,false,2011-01-19,PAC9890469-1    ,57,1,544
5866376,2012-07-04,5 ,4982.82,false,2012-07-13,PAC7447274-2    ,59,1,545
3257154,2011-12-10,12,4813.93,true,2011-12-15,PAC4349747-3    ,32,2,546
6842420,2018-04-09,10,5720,true,2018-04-12,PAC1349860-2    ,12,2,547
2324966,2000-11-14,24,4260.13,true,2000-11-16,PAC8516845-0    ,47,1,548
1673044,2017-10-23,18,4451.88,true,2017-10-25,PAC8283947-3    ,19,1,549
4939400,2004-07-26,6 ,6801.08,false,2004-07-27,PAC5713495-2    ,44,1,550
4826066,2002-09-25,4 ,4719,true,2002-10-05,PAC6968991-2    ,65,1,551
2474373,2015-07-22,28,4280.22,true,2015-07-27,PAC3965641-3    ,47,2,552
1723641,2013-03-19,25,4662.94,true,2013-03-27,PAC7955253-1    ,38,3,553
3074405,2017-01-11,25,4238.94,true,2017-01-15,PAC7482011-3    ,60,1,554
2309937,2005-07-05,7 ,4227.99,false,2005-07-13,PAC3146814-2    ,27,2,555
1603961,2009-10-29,8 ,8161.99,false,2009-11-06,PAC158674-1     ,15,3,556
4028110,2006-12-04,4 ,5679.85,false,2006-12-06,PAC6438958-2    ,17,3,557
6819487,2003-10-09,26,5636.73,false,2003-10-12,PAC9838468-0    ,46,3,558
2845988,2001-02-17,19,7805.95,true,2001-02-26,PAC5183613-1    ,22,1,559
3242663,2013-08-29,4 ,5897.68,true,2013-09-02,PAC80315-3      ,3,1,560
4808218,2012-11-04,19,4218.95,false,2012-11-14,PAC5115586-1    ,20,2,561
4477362,2006-07-07,3 ,5017.05,true,2006-07-14,PAC9467775-2    ,25,3,562
4207539,2000-08-03,16,5671.67,false,2000-08-05,PAC1445834-0    ,48,2,563
2528663,2003-06-04,29,4450.94,false,2003-06-04,PAC3544522-1    ,40,3,564
7369485,2012-08-30,4 ,4074.43,true,2012-09-02,PAC6067019-2    ,29,3,565
3600012,2018-02-20,2 ,3820.95,false,2018-02-24,PAC8311148-3    ,51,2,566
7051823,2013-02-25,2 ,3820.95,true,2013-03-01,PAC3216217-3    ,51,3,567
2308440,2000-06-01,10,7868.29,false,2000-06-04,PAC5474942-2    ,53,3,568
1902014,2015-08-27,2 ,4941.03,false,2015-08-31,PAC4248535-3    ,25,1,569
4619675,2005-01-14,23,3219.63,false,2005-01-17,PAC8630745-2    ,37,1,570
1991765,2010-05-31,25,6252.94,true,2010-06-03,PAC2491603-1    ,34,2,571
2536755,2017-01-30,11,2966.94,true,2017-02-06,PAC3033289-0    ,9,3,572
7370311,2015-01-09,11,3390.94,true,2015-01-15,PAC3134702-3    ,43,1,573
6181270,2012-12-17,26,5882.07,false,2012-12-25,PAC7321270-3    ,50,1,574
7109598,2006-01-14,3 ,6124.8,true,2006-01-15,PAC1087546-2    ,13,3,575
5042723,2002-03-29,17,8085.8,false,2002-04-04,PAC167669-3     ,53,2,576
6008236,2016-07-18,28,6177,true,2016-07-21,PAC5559814-1    ,13,1,577
1247344,2018-03-03,10,4941.03,true,2018-03-06,PAC6264340-1    ,25,3,578
2846767,2019-04-06,6 ,2338.64,true,2019-04-10,PAC6740725-0    ,57,1,579
6080536,2009-06-14,27,4170.96,true,2009-06-18,PAC3398882-3    ,60,3,580
5497244,2006-04-28,14,3894.43,false,2006-05-07,PAC84747-2      ,51,1,581
1377832,2017-01-13,25,4026.94,true,2017-01-20,PAC609771-0     ,29,3,582
2906644,2010-06-14,25,4557.99,true,2010-06-18,PAC6946525-1    ,7,2,583
6779542,2007-10-27,15,4962.41,false,2007-11-05,PAC3999324-2    ,25,3,584
4110943,2004-01-24,3 ,4699.09,true,2004-02-02,PAC2990564-1    ,31,1,585
5496005,2001-11-24,26,4723.48,false,2001-12-01,PAC1550988-3    ,56,1,586
6582906,2013-08-25,17,4070.86,true,2013-09-04,PAC2895270-1    ,4,3,587
3737347,2006-01-20,14,5698.55,false,2006-01-21,PAC1754390-2    ,48,2,588
5128375,2002-03-28,27,5422.56,true,2002-04-05,PAC1370638-0    ,39,1,589
6715769,2009-04-17,26,3774.6,true,2009-04-20,PAC3209028-1    ,64,1,590
7072545,2005-11-14,24,4924.75,true,2005-11-24,PAC7272697-2    ,59,3,591
4581022,2014-11-03,23,4492.93,true,2014-11-09,PAC3836181-0    ,61,2,592
3728778,2014-06-27,24,8161.99,true,2014-07-04,PAC8605583-0    ,15,2,593
1343556,2011-05-15,30,2027.99,true,2011-05-23,PAC5664594-2    ,6,1,594
4441967,2012-09-19,15,4647.92,true,2012-09-23,PAC4143996-3    ,31,3,595
2129769,2010-01-05,27,4692.46,false,2010-01-12,PAC2612294-2    ,32,1,596
2341412,2016-05-19,15,4962.41,false,2016-05-19,PAC5090633-3    ,25,3,597
7322569,2009-05-13,30,4934.8,true,2009-05-20,PAC2117746-1    ,45,3,598
7065905,2014-12-30,24,4450.94,true,2015-01-04,PAC1025046-0    ,40,2,599
7311961,2000-07-07,7 ,5199,false,2000-07-17,PAC6032815-0    ,39,1,600
1694517,2006-09-12,17,4487.68,true,2006-09-20,PAC3932101-2    ,40,2,601
2398667,2019-11-15,28,6646.65,true,2019-11-17,PAC9102287-3    ,62,1,602
5199095,2005-01-21,29,4768.94,true,2005-01-29,PAC4151953-2    ,32,3,603
7332327,2003-03-07,25,3189.54,true,2003-03-12,PAC7600526-1    ,37,3,604
3365087,2012-04-20,2 ,3950.96,false,2012-04-20,PAC4741613-3    ,67,3,605
5872629,2014-09-01,7 ,5375.99,false,2014-09-11,PAC2132726-2    ,46,3,606
3266665,2011-05-09,16,3672.44,true,2011-05-19,PAC1027398-0    ,5,2,607
2831374,2012-04-07,27,7717.16,false,2012-04-16,PAC9603932-3    ,24,1,608
1146371,2017-10-08,29,3894.43,false,2017-10-15,PAC8723039-1    ,51,3,609
6120639,2008-10-09,15,7728.26,false,2008-10-12,PAC7567879-2    ,24,2,610
7145124,2006-08-15,23,4278.93,false,2006-08-25,PAC6844093-2    ,60,3,611
7332566,2010-06-15,12,5455.93,true,2010-06-22,PAC4948586-2    ,10,3,612
3750614,2003-06-20,1 ,3799,true,2003-06-21,PAC8188145-3    ,29,2,613
4476887,2001-03-16,3 ,6124.8,true,2001-03-23,PAC9984900-2    ,13,2,614
3674532,2000-09-08,13,5857.5,false,2000-09-12,PAC8082499-1    ,12,2,615
2270326,2015-10-26,18,3646.34,true,2015-10-30,PAC8776207-3    ,5,1,616
6990345,2019-12-13,11,4716.89,false,2019-12-14,PAC9411872-3    ,31,1,617
1544577,2010-03-20,24,4959.74,false,2010-03-30,PAC8279433-3    ,49,3,618
1869910,2013-03-29,14,4452,true,2013-04-03,PAC1980829-3    ,18,3,619
3503462,2001-01-26,23,4075.62,false,2001-01-27,PAC9706685-3    ,4,3,620
5004518,2010-07-25,29,4924.75,true,2010-08-04,PAC2459970-3    ,59,2,621
2452987,2006-05-28,2 ,7694.96,true,2006-05-30,PAC838331-3     ,22,1,622
2325001,2000-05-08,13,5536.94,true,2000-05-15,PAC5718911-0    ,39,2,623
5676049,2012-04-19,7 ,4299,false,2012-04-27,PAC5455493-3    ,41,1,624
2925649,2000-09-17,6 ,4732.47,false,2000-09-24,PAC2972725-1    ,31,1,625
